,word,ner_c
504,"['Observations', 'générales', 'Sur', 'la', 'base', 'de', 'cette', 'disposition', ',', 'les', 'États', 'membres', 'doivent', ',', 'dans', 'leur', 'droit', 'national', ',', 'prévoir', 'que', 'les', 'personnes', 'morales', 'puissent', 'être', 'tenues', 'pour', 'responsables', 'd&apos;', 'un', 'fait', 'de', 'fraude', ',', 'de', 'corruption', 'active', 'ou', 'de', 'blanchiment', 'de', 'capitaux', 'commis', 'pour', 'leur', 'compte', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n']"
505,"['Le', 'paragraphe', '1', 'indique', 'les', 'critères', 'selon', 'lesquels', 'la', 'responsabilité', 'de', 'la', 'personne', 'morale', 'doit', 'être', 'établie', 'pour', 'des', 'infractions', 'commises', 'par', 'des', 'personnes', 'occupant', 'certaines', 'positions', 'clés', '(', '«', 'pouvoirs', 'de', 'direction', '»', ')', ',', 'tandis', 'que', 'le', 'paragraphe', '2', 'concerne', 'la', 'possibilité', 'de', 'tenir', 'une', 'personne', 'morale', 'pour', 'responsable', 'd&apos;', 'infractions', 'commises', 'par', 'd&apos;', 'autres', 'personnes', 'au', 'sein', 'de', 'cette', 'personne', 'morale', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
506,"['Le', 'troisième', 'paragraphe', 'souligne', 'que', 'la', 'responsabilité', 'de', 'la', 'personne', 'morale', 'n&apos;', 'exclut', 'pas', 'celle', 'de', 'toute', 'personne', 'physique', 'ayant', 'eu', 'part', 'à', 'la', 'commission', 'des', 'infractions', 'dont', 'la', 'personne', 'morale', 'est', 'tenue', 'pour', 'responsable', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'B-T', 'n']"
507,"['3.2', '.']","['n', 'n']"
508,"['Paragraphe', '1', 'Conformément', 'au', 'paragraphe', '1', ',', 'la', 'responsabilité', 'd&apos;', 'une', 'personne', 'morale', 'pour', 'une', 'des', 'infractions', 'visées', 'existe', 'si', 'au', 'moins', 'deux', 'critères', 'complémentaires', 'sont', 'remplis', ':', 'i', ')', 'l&apos;', 'infraction', 'concernée', 'a', 'été', 'commise', 'pour', 'le', 'compte', 'de', 'la', 'personne', 'morale', 'et', 'ii', ')', 'l&apos;', 'infraction', 'a', 'été', 'commise', 'par', 'une', 'personne', 'physique', 'qui', 'exerce', 'un', 'certain', 'pouvoir', 'de', 'direction', 'au', 'sein', 'de', 'la', 'personne', 'morale', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
509,"['Selon', 'le', 'premier', 'critère', ',', 'un', 'lien', 'est', 'établi', 'entre', 'l&apos;', 'infraction', 'et', 'la', 'personne', 'morale', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n']"
510,"['L&apos;', 'infraction', 'doit', 'être', 'commise', 'pour', 'le', 'compte', 'de', 'la', 'personne', 'morale', '.']","['n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
511,"['Le', 'bénéfice', 'éventuel', 'peut', 'être', 'soit', 'directement', 'financier', '(', 'en', 'obtenant', 'par', 'exemple', 'le', 'produit', 'd&apos;', 'une', 'fraude', 'au', 'budget', 'de', 'la', 'Communauté', 'européenne', ')', 'soit', 'autre', '(', 'par', 'exemple', 'en', 'recevant', 'des', 'commandes', 'grâce', 'à', 'la', 'corruption', 'd&apos;', 'un', 'fonctionnaire', ')', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n']"
512,"['Il', 'n&apos;', 'importe', 'pas', 'de', 'savoir', 'si', 'la', 'personne', 'physique', 'qui', 'commet', 'en', 'personne', 'l&apos;', 'infraction', 'agit', 'individuellement', 'ou', 'en', 'tant', 'que', 'membre', 'd&apos;', 'un', 'organe', 'de', 'la', 'personne', 'morale', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
513,"['Selon', 'le', 'deuxième', 'critère', ',', 'un', 'lien', 'est', 'établi', 'entre', 'la', 'personne', 'physique', 'auteur', 'de', 'l&apos;', 'infraction', 'et', 'la', 'personne', 'morale', 'qui', 'doit', 'être', 'tenue', 'pour', 'responsable', 'de', 'l&apos;', 'infraction', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n']"
514,"['Il', 'est', 'précisé', 'en', 'outre', 'que', 'le', '«', 'pouvoir', 'de', 'direction', '»', 'de', 'la', 'personne', 'physique', 'peut', 'être', 'déterminé', 'sur', 'la', 'base', 'd&apos;', 'un', 'ou', 'plusieurs', 'des', 'éléments', 'mentionnés', 'au', 'paragraphe', '1', ',', 'qui', 'vont', 'd&apos;', 'un', 'pouvoir', 'de', 'forme', 'à', 'un', 'pouvoir', 'de', 'fond', ':', 'un', 'pouvoir', 'de', 'représentation', 'de', 'la', 'personne', 'morale', ',', 'ou', 'une', 'autorité', 'pour', 'prendre', 'des', 'décisions', 'au', 'nom', 'de', 'la', 'personne', 'morale', ',', 'ou', 'une', 'autorité', 'pour', 'exercer', 'un', 'contrôle', 'au', 'sein', 'de', 'la', 'personne', 'morale', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
515,"['En', 'conséquence', ',', 'pour', 'mettre', 'en', 'oeuvre', 'le', 'deuxième', 'protocole', ',', 'les', 'États', 'membres', 'devront', 'introduire', 'dans', 'leur', 'législation', 'nationale', 'l&apos;', 'ensemble', 'de', 'ces', 'trois', 'éléments', 'en', 'fonction', 'desquels', 'le', 'pouvoir', 'de', 'direction', 'peut', 'être', 'déterminé', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
516,"['En', 'ce', 'qui', 'concerne', 'les', 'cas', 'où', 'la', 'responsabilité', 'd&apos;', 'une', 'personne', 'morale', 'serait', 'fondée', 'sur', 'l&apos;', 'autorité', 'de', 'l&apos;', 'auteur', 'physique', 'de', 'l&apos;', 'infraction', 'pour', 'exercer', 'un', 'contrôle', 'au', 'sein', 'de', 'la', 'personne', 'morale', ',', 'il', 'convient', 'de', 'noter', 'que', 'le', 'terme', '«', 'contrôle', '»', 'doit', 'être', 'interprété', 'en', 'ce', 'sens', 'que', ',', 'du', 'fait', 'de', 'son', 'pouvoir', 'de', 'surveillance', 'sur', 'la', 'gestion', 'de', 'la', 'personne', 'morale', ',', 'l&apos;', 'auteur', 'physique', 'de', 'l&apos;', 'infraction', 'exerce', 'un', 'pouvoir', 'de', 'direction', 'au', 'sein', 'de', 'la', 'personne', 'morale', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
517,"['L&apos;', 'autorité', 'pour', 'exercer', 'un', 'contrôle', 'au', 'sein', 'de', 'la', 'personne', 'morale', 'peut', 'notamment', 'résulter', 'd&apos;', 'une', 'responsabilité', 'en', 'matière', 'de', 'contrôle', 'financier', 'et', 'de', 'révision', 'internes', 'ou', 'de', 'la', 'qualité', 'de', 'membre', 'd&apos;', 'un', 'organe', 'de', 'contrôle', 'ou', 'de', 'surveillance', 'interne', 'à', 'la', 'personne', 'morale', ',', 'dans', 'la', 'mesure', 'où', 'ces', 'attributs', 'constituent', 'une', 'position', 'clé', 'permettant', 'd&apos;', 'influer', 'sur', 'la', 'gestion', 'de', 'la', 'personne', 'morale', '.']","['n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
518,"['On', 'ne', 'saurait', 'dès', 'lors', 'prendre', 'en', 'compte', 'un', 'pouvoir', 'de', 'contrôle', 'qui', 'n&apos;', 'impliquerait', ',', 'pour', 'les', 'intéressés', ',', 'aucune', 'possibilité', 'd&apos;', 'influencer', 'la', 'gestion', 'de', 'la', 'personne', 'morale', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
519,"['Le', 'paragraphe', '1', 'ne', 'couvre', 'pas', 'les', 'personnes', 'extérieures', 'chargées', 'de', 'vérifier', 'les', 'comptes', 'de', 'la', 'personne', 'morale', 'en', 'question', ',', 'par', 'exemple', 'des', 'personnes', 'employées', 'par', 'des', 'cabinets', 'd&apos;', 'audit', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']"
520,"['La', 'personne', 'morale', 'peut', 'également', 'être', 'tenue', 'pour', 'responsable', 'de', 'l&apos;', 'implication', 'de', 'la', 'personne', 'physique', 'visée', 'au', 'paragraphe', '1', 'en', 'tant', 'que', 'complice', 'ou', 'instigatrice', 'des', 'infractions', ',', 'ou', 'de', 'son', 'implication', 'dans', 'la', 'tentative', 'de', 'fraude', '.']","['n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']"
521,"['3.3', '.']","['n', 'n']"
522,"['Paragraphe', '2', 'Outre', 'les', 'cas', 'visés', 'au', 'paragraphe', '1', ',', 'l&apos;', 'article', '3', 'traite', ',', 'au', 'paragraphe', '2', ',', 'la', 'situation', 'selon', 'laquelle', 'une', 'infraction', 'visée', 'au', 'paragraphe', '1', 'pourrait', 'être', 'commise', 'par', 'une', 'personne', 'soumise', 'à', 'l&apos;', 'autorité', 'de', 'la', 'personne', 'qui', 'exerce', 'un', 'pouvoir', 'de', 'direction', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
523,"['Les', 'États', 'membres', 'sont', 'tenus', ',', 'dans', 'de', 'tels', 'cas', ',', 'de', 'prévoir', 'des', 'mesures', 'contre', 'les', 'personnes', 'morales', 'si', 'le', 'défaut', 'de', 'surveillance', 'ou', 'de', 'contrôle', 'de', 'la', 'part', 'd&apos;', 'une', 'des', 'personnes', 'qui', 'exercent', 'un', 'pouvoir', 'de', 'direction', 'a', 'rendu', 'possible', 'la', 'commission', 'de', 'l&apos;', 'infraction', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n']"
524,"['Ainsi', ',', 'le', 'paragraphe', '2', 'n&apos;', 'implique', 'pas', 'nécessairement', 'une', 'responsabilité', 'objective', 'de', 'la', 'personne', 'morale', 'mais', 'peut', 'être', 'interprété', 'comme', 'couvrant', 'seulement', 'les', 'cas', 'où', 'la', 'personne', 'morale', 'en', 'tant', 'que', 'telle', 'peut', 'se', 'voir', 'reprocher', 'le', 'comportement', 'coupable', 'de', 'personnes', 'agissant', 'pour', 'son', 'compte', '(', 'voir', 'également', 'point', '4.3', ')', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
525,"['3.4', '.']","['n', 'n']"
526,"['Paragraphe', '3', 'L&apos;', 'article', '3', ',', 'paragraphe', '3', ',', 'précise', 'que', 'la', 'responsabilité', 'de', 'la', 'personne', 'morale', 'n&apos;', 'exclut', 'pas', 'les', 'poursuites', 'pénales', 'contre', 'les', 'personnes', 'physiques', 'qui', 'ont', ',', 'de', 'facto', ',', 'commis', 'l&apos;', 'infraction', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']"
527,"['Il', 'ressort', 'de', 'ce', 'paragraphe', 'que', 'les', 'mesures', 'prises', ',', 'par', 'exemple', ',', 'contre', 'une', 'société', 'au', 'bénéfice', 'de', 'laquelle', 'une', 'fraude', 'a', 'été', 'commise', 'par', 'le', 'directeur', 'général', 'n&apos;', 'excluent', 'pas', 'des', 'poursuites', 'pénales', 'contre', 'le', 'directeur', 'général', 'lui-même', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n']"
528,"['Article', '4', 'Sanctions', 'à', 'l&apos;', 'encontre', 'des', 'personnes', 'morales', '4.1', '.']","['n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n']"
529,"['Observations', 'générales', 'L&apos;', 'article', '4', 'concerne', 'les', 'sanctions', 'à', 'l&apos;', 'encontre', 'des', 'personnes', 'morales', 'tenues', 'pour', 'responsables', 'des', 'infractions', 'visées', 'à', 'l&apos;', 'article', '3', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n']"
530,"['Il', 'reconnaît', 'les', 'différentes', 'formes', 'de', 'responsabilité', 'indiquées', 'aux', 'deux', 'premiers', 'paragraphes', 'de', 'l&apos;', 'article', '3', ',', 'et', 'établit', 'une', 'distinction', 'entre', 'la', 'responsabilité', 'pour', 'une', 'infraction', 'commise', 'par', 'une', 'personne', 'exerçant', 'un', 'pouvoir', 'de', 'direction', 'et', 'la', 'responsabilité', 'pour', 'une', 'infraction', 'commise', 'par', 'une', 'personne', 'soumise', 'à', 'l&apos;', 'autorité', 'd&apos;', 'une', 'telle', 'personne', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n']"
531,"['4.2', '.']","['n', 'n']"
532,"['Paragraphe', '1', 'Aux', 'termes', 'du', 'premier', 'paragraphe', 'de', 'l&apos;', 'article', '4', ',', 'les', 'États', 'membres', 'doivent', 'prendre', 'les', 'mesures', 'nécessaires', 'pour', 'assurer', 'que', 'les', 'personnes', 'morales', 'tenues', 'pour', 'responsables', 'd&apos;', 'une', 'des', 'infractions', 'visées', 'à', 'l&apos;', 'article', '3', ',', 'paragraphe', '1', ',', 'commises', 'par', 'une', 'personne', 'exerçant', 'un', 'pouvoir', 'de', 'direction', 'soient', 'passibles', 'de', '«', 'sanctions', 'effectives', ',', 'proportionnées', 'et', 'dissuasives', '»', ',', 'rappelant', 'ainsi', 'les', 'critères', 'appliqués', 'à', 'l&apos;', 'article', '2', 'de', 'la', 'convention', 'sur', 'la', 'fraude', 'et', 'la', 'jurisprudence', 'de', 'la', 'Cour', 'de', 'justice', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'T', 'n']"
533,"['Conformément', 'au', 'deuxième', 'protocole', ',', 'ces', 'sanctions', 'incluent', 'des', 'amendes', 'pénales', 'ou', 'non', 'pénales', 'et', 'éventuellement', 'd&apos;', 'autres', 'sanctions', ',', 'dont', 'certaines', 'sont', 'indiquées', 'dans', 'ce', 'paragraphe', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
534,"['En', 'ce', 'qui', 'concerne', 'ces', 'autres', 'sanctions', ',', 'il', 'peut', 's&apos;', 'agir', ',', 'par', 'exemple', ',', 'comme', 'le', 'suggère', 'la', 'résolution', 'du', 'Parlement', 'européen', 'du', '4', 'octobre', '1996', ',', 'de', 'mesures', 'complémentaires', 'telles', 'que', 'l&apos;', 'exclusion', 'd&apos;', 'une', 'personne', 'morale', 'de', 'la', 'participation', 'à', 'un', 'marché', 'public', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
535,"['4.3', '.']","['n', 'n']"
536,"['Paragraphe', '2', 'Aux', 'termes', 'du', 'paragraphe', '2', ',', 'les', 'États', 'membres', 'doivent', 'également', 's&apos;', 'assurer', 'qu&apos;', 'une', 'personne', 'morale', 'déclarée', 'responsable', 'd&apos;', 'un', 'fait', 'de', 'fraude', ',', 'de', 'corruption', 'ou', 'de', 'blanchiment', 'de', 'capitaux', 'au', 'sens', 'de', 'l&apos;', 'article', '3', ',', 'paragraphe', '2', ',', 'est', 'passible', 'de', 'mesures', 'ou', 'sanctions', 'effectives', ',', 'proportionnées', 'et', 'dissuasives', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n']"
537,"['Il', 's&apos;', 'agit', 'des', 'cas', 'où', 'le', 'défaut', 'de', 'surveillance', 'ou', 'de', 'contrôle', 'de', 'la', 'part', 'd&apos;', 'une', 'personne', 'exerçant', 'un', 'pouvoir', 'de', 'direction', 'a', 'rendu', 'possible', 'la', 'commission', 'de', 'l&apos;', 'infraction', 'par', 'une', 'personne', 'soumise', 'à', 'l&apos;', 'autorité', 'd&apos;', 'une', 'telle', 'personne', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n']"
538,"['Dans', 'les', 'cas', 'visés', 'à', 'l&apos;', 'article', '3', ',', 'paragraphe', '2', ',', 'et', 'à', 'l&apos;', 'article', '4', ',', 'paragraphe', '2', ',', 'les', 'États', 'membres', 'peuvent', 'choisir', 'la', 'nature', 'et', 'la', 'sévérité', 'des', 'mesures', 'ou', 'sanctions', 'à', 'appliquer', ',', 'dès', 'lors', 'qu&apos;', 'elles', 'sont', 'effectives', ',', 'proportionnées', 'et', 'dissuasives', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
539,"['Il', 'convient', 'donc', 'de', 'noter', 'que', 'les', 'mesures', 'préconisées', 'à', 'l&apos;', 'article', '3', ',', 'paragraphe', '2', ',', 'et', 'à', 'l&apos;', 'article', '4', ',', 'paragraphe', '2', ',', 'peuvent', 'être', 'des', 'sanctions', 'pénales', ',', 'mais', 'aussi', 'des', 'mesures', 'relevant', 'du', 'droit', 'administratif', 'ou', 'du', 'droit', 'civil', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'T', 'n']"
540,"['Les', 'sanctions', 'ou', 'mesures', 'envisagées', 'au', 'paragraphe', '2', 'de', 'l&apos;', 'article', '4', 'du', 'deuxième', 'protocole', ',', 'sans', 'devoir', 'nécessairement', 'être', 'prévues', 'par', 'le', 'droit', 'pénal', 'ou', 'la', 'législation', 'administrative', 'pénale', 'des', 'États', 'membres', ',', 'doivent', ',', 'le', 'cas', 'échéant', ',', 'avoir', 'un', 'caractère', 'punitif', 'dans', 'le', 'sens', 'où', 'elles', 'doivent', 'aller', 'au-delà', 'de', 'la', 'simple', 'réparation', 'des', 'torts', 'subis', 'ou', 'de', 'la', 'restitution', 'de', 'biens', 'mal', 'acquis', '.']","['n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'n']"
