words,ner_c,ner_f
"['Aan', 'de', 'verdragsluitende', 'staten', 'wordt', 'aanbevolen', 'om', 'de', 'nodige', 'maatregelen', 'te', 'treffen', 'om', ':', 'rechtspersonen', 'aansprakelijk', 'te', 'kunnen', 'stellen', ';', 'het', 'bevriezen', ',', 'in', 'beslag', 'nemen', 'en', 'verbeurdverklaren', 'mogelijk', 'te', 'maken', ';', 'getuigen', ',', 'deskundigen', 'en', 'slachtoffers', 'te', 'beschermen', ';', 'klokkenluiders', 'te', 'beschermen', ';', 'de', 'gevolgen', 'van', 'daden', 'van', 'corruptie', 'aan', 'te', 'pakken', ';', 'ervoor', 'te', 'zorgen', 'dat', 'entiteiten', 'of', 'personen', 'die', 'schade', 'hebben', 'geleden', 'ten', 'gevolge', 'van', 'een', 'daad', 'van', 'corruptie', ',', 'het', 'recht', 'hebben', 'om', 'gerechtelijke', 'stappen', 'te', 'ondernemen', 'om', 'een', 'schadevergoeding', 'te', 'eisen', ';', 'een', 'instantie', 'of', 'instanties', 'op', 'te', 'richten', 'of', 'personen', 'aan', 'te', 'stellen', ',', 'die', 'gespecialiseerd', 'zijn', 'in', 'de', 'bestrijding', 'van', 'corruptie', 'via', 'rechtshandhaving', ';', 'de', 'samenwerking', 'met', 'rechtshandhavingsinstanties', 'aan', 'te', 'moedigen', ';', 'de', 'samenwerking', 'tussen', 'nationale', 'autoriteiten', 'en', 'met', 'de', 'privésector', 'aan', 'te', 'moedigen', ';', 'hindernissen', 'te', 'overwinnen', ',', 'die', 'uit', 'de', 'toepassing', 'van', 'bankgeheimwetten', 'kunnen', 'voortvloeien', ';', 'de', 'eerdere', 'veroordelingen', 'van', 'een', 'vermeende', 'overtreder', 'in', 'een', 'ander', 'land', 'in', 'aanmerking', 'te', 'kunnen', 'nemen', 'bij', 'strafvorderingen', ';', 'hun', 'rechtsbevoegdheid', 'voor', 'inbreuken', 'die', 'op', 'hun', 'grondgebied', 'of', 'tegen', 'hen', 'of', 'begaan', 'door', 'één', 'van', 'hun', 'ingezetenen', ',', 'enz.', 'vast', 'te', 'leggen', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Verdragsluitende', 'staten', 'moeten', 'ook', 'de', 'nodige', 'maatregelen', 'treffen', 'in', 'verband', 'met', 'vorderingen', 'en', 'sancties', 'tegen', 'ambtenaren', 'om', 'voor', 'een', 'evenwicht', 'te', 'zorgen', 'tussen', 'hun', 'immuniteiten', 'en', 'de', 'door', 'hen', 'begane', 'misdrijven', ',', 'met', 'inbegrip', 'van', 'de', 'hieruit', 'voortvloeiende', 'gevolgen', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['De', 'overeenkomst', 'wijdt', 'een', 'hoofdstuk', 'aan', 'internationale', 'samenwerking', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['De', 'verdragsluitende', 'staten', 'moeten', 'samenwerken', 'in', 'strafzaken', 'en', 'met', 'betrekking', 'tot', 'de', 'uitlevering', 'en', 'overdracht', 'van', 'veroordeelde', 'personen', 'in', 'een', 'waaier', 'aan', 'situaties', 'die', 'door', 'het', 'Verdrag', 'beschreven', 'worden', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Wederzijdse', 'rechtshulp', 'is', 'een', 'belangrijk', 'thema', 'in', 'dit', 'hoofdstuk', 'en', 'het', 'Verdrag', 'neemt', 'een', 'waaier', 'aan', 'scenario', '&apos;', 's', 'in', 'aanmerking', 'om', 'zo', 'veel', 'mogelijk', 'bijstandsmogelijkheden', 'te', 'voorzien', '.']","['B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['De', 'verdragsluitende', 'staten', 'kunnen', 'strafvorderingen', ',', 'indien', 'nodig', ',', 'ook', 'overdragen', ',', 'gezamenlijke', 'onderzoeken', 'verrichten', 'en', 'gebruikmaken', 'van', 'speciale', 'onderzoekstechnieken', ',', 'zoals', 'elektronisch', 'toezicht', '.']","['n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Rechtshandhavingsinstanties', 'worden', 'opgeroepen', 'om', 'met', 'elkaar', 'samen', 'te', 'werken', 'via', 'veel', 'doeltreffendere', 'communicatie-', 'en', 'samenwerkingskanalen', 'bij', 'het', 'voeren', 'van', 'onderzoeken', '.']","['B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Hoofdstuk', 'V', 'houdt', 'verband', 'met', 'de', 'terughaling', 'van', 'activa', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n']"
"['De', 'terughaling', 'van', 'activa', 'krachtens', 'dit', 'hoofdstuk', 'is', 'een', 'fundamenteel', 'beginsel', 'van', 'het', 'Verdrag', '.']","['n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Financiële', 'instellingen', 'worden', 'aangemoedigd', 'om', 'de', 'identiteit', 'van', 'klanten', 'en', 'uiteindelijke', 'gerechtigden', 'van', 'waardevolle', 'rekeningen', 'te', 'controleren', 'en', 'te', 'vermijden', 'dat', 'banken', 'geen', 'fysieke', 'aanwezigheid', 'hebben', 'en', 'niet', 'geassocieerd', 'zijn', 'met', 'een', 'gereglementeerde', 'financiële', 'groep', '.']","['B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n']","['B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n']"
"['Verder', 'specificeert', 'het', 'hoofdstuk', 'te', 'treffen', 'maatregelen', 'voor', 'de', 'directe', 'recuperatie', 'van', 'activa', 'en', 'de', 'middelen', 'die', 'daarvoor', 'nodig', 'zijn', 'door', 'middel', 'van', 'internationale', 'samenwerking', 'op', 'het', 'vlak', 'van', 'inbeslagneming', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']"
"['Dergelijke', 'activa', 'dienen', 'terugbezorgd', 'te', 'worden', 'in', 'overeenstemming', 'met', 'de', 'door', 'het', 'Verdrag', 'bepaalde', 'regels', '.']","['n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']","['n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']"
"['Een', 'financiële', 'inlichtingeneenheid', 'en', 'bilaterale', 'of', 'multilaterale', 'overeenkomsten', 'of', 'regelingen', 'om', 'de', 'doeltreffendheid', 'van', 'internationale', 'samenwerking', 'te', 'vergroten', ',', 'zijn', 'eveneens', 'nodig', '.']","['n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['De', 'verdragsluitende', 'landen', 'moeten', 'specifieke', 'trainingprogramma', '&apos;', 's', 'ontwikkelen', 'en', 'elkaar', 'zo', 'veel', 'mogelijk', 'technische', 'bijstand', 'verlenen', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Er', 'wordt', 'voorzien', 'in', 'de', 'verzameling', ',', 'uitwisseling', 'en', 'analyse', 'van', 'informatie', 'over', 'corruptie', ',', 'evenals', 'praktische', 'maatregelen', 'om', 'de', 'samenwerking', 'op', 'verschillende', 'niveaus', 'te', 'versterken', 'en', 'financiële', 'en', 'materiële', 'bijstand', 'om', 'de', 'inspanningen', 'van', 'ontwikkelingslanden', 'en', 'landen', 'met', 'economieën', 'in', 'een', 'overgangsfase', ',', 'ter', 'doeltreffende', 'bestrijding', 'van', 'corruptie', 'te', 'ondersteunen', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n']"
"['Er', 'wordt', 'een', 'conferentie', 'van', 'de', 'verdragsluitende', 'staten', 'opgericht', 'om', 'hun', 'vermogen', 'en', 'samenwerking', 'te', 'verbeteren', 'om', 'de', 'in', 'het', 'Verdrag', 'vooropgestelde', 'doelstellingen', 'te', 'bereiken', 'en', 'de', 'implementatie', 'ervan', 'te', 'bevorderen', 'en', 'te', 'evalueren', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Het', 'Verdrag', 'staat', 'open', 'voor', 'ondertekening', 'door', 'organisaties', 'die', 'ijveren', 'voor', 'regionale', 'economische', 'integratie', ',', 'op', 'voorwaarde', 'dat', 'minstens', 'één', 'lidstaat', 'van', 'een', 'dergelijke', 'organisatie', 'het', 'Verdrag', 'heeft', 'ondertekend', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Het', 'zal', 'in', 'werking', 'treden', 'op', 'de', '90e', 'dag', 'na', 'de', 'datum', 'van', 'neerlegging', 'van', 'het', '30e', 'ratificatie-', ',', 'aanvaardings-', ',', 'goedkeurings-', 'of', 'toetredingsinstrument', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['GERELATEERDE', 'BESLUITEN', 'Besluit', 'nr.', '2008', '/', '201', '/', 'EG', 'van', 'de', 'Raad', 'van', '25', 'september', '2008', 'betreffende', 'de', 'sluiting', ',', 'namens', 'de', 'Europese', 'Gemeenschap', ',', 'van', 'het', 'Verdrag', 'van', 'de', 'Verenigde', 'Naties', 'tegen', 'corruptie', '&#91;', 'Publicatieblad', 'L', '287', 'van', '29.10.2008', '&#93;', '.']","['n', 'B-T', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'B-T', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Met', 'dit', 'besluit', 'werd', 'het', 'Verdrag', 'van', 'de', 'Verenigde', 'Naties', 'tegen', 'corruptie', 'aangenomen', 'namens', 'de', 'Europese', 'Gemeenschap', '.']","['n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Het', 'besluit', 'verleent', 'de', 'voorzitter', 'van', 'de', 'Raad', 'volmacht', 'om', 'de', 'perso', '(', 'o', ')', 'n', '(', 'en', ')', 'aan', 'te', 'duiden', ',', 'die', 'gemachtigd', 'zal', '/', 'zullen', 'zijn', 'om', 'het', 'instrument', 'van', 'de', 'Gemeenschap', 'van', 'formele', 'erkenning', 'neer', 'te', 'leggen', '.']","['n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Dit', 'instrument', 'is', 'bindend', 'voor', 'de', 'Gemeenschap', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Het', 'bestaat', 'uit', 'een', 'verklaring', 'van', 'de', 'bevoegdheid', 'van', 'de', 'Gemeenschap', 'met', 'betrekking', 'tot', 'de', 'aangelegenheden', 'die', 'door', 'het', 'Verdrag', 'beheerst', 'worden', '(', 'bijlage', 'III', ')', 'en', 'van', 'een', 'verklaring', 'over', 'de', 'beslechting', 'van', 'geschillen', 'in', 'verband', 'met', 'de', 'interpretatie', 'of', 'toepassing', 'van', 'het', 'Verdrag', '(', 'bijlage', 'III', ')', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
