words,ner_c,ner_f
"['If', 'one', 'system', 'fails', ',', 'the', 'aerodynamic', 'brakes', 'in', 'the', 'other', 'two', 'blades', 'continue', 'to', 'be', 'active', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n']"
"['Even', 'at', 'maximum', 'output', ',', 'extending', 'and', 'twisting', 'just', 'one', 'blade', 'tip', 'is', 'sufficient', 'to', 'bring', 'the', 'plant', 'into', 'the', 'safe', 'rotational', 'speed', 'range', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n']"
"['In', 'addition', ',', 'there', 'is', 'a', 'mechanical', 'disk', 'brake', 'on', 'the', 'fast', 'shaft', 'between', 'drive', 'train', 'and', 'generator', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'T', 'n', 'B-T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'T', 'n', 'B-T', 'n']"
"['The', 'two', 'braking', 'systems', ',', 'the', 'aerodynamic', 'and', 'mechanical', 'disk', 'brake', ',', 'work', 'independently', 'of', 'each', 'other', '.']","['n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['In', 'order', 'to', 'guarantee', 'safe', 'braking', 'even', 'in', 'the', 'event', 'of', 'failure', 'of', 'individual', 'components', '(', 'the', 'hydraulics', ',', 'for', 'example', ')', 'or', 'a', 'mains', 'failure', ',', 'the', 'braking', 'systems', 'are', 'configured', 'to', 'be', 'fail-safe', '.']","['n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Besides', 'this', ',', 'an', 'independent', 'power', 'supply', 'is', 'provided', 'for', 'the', 'controller', 'that', 'guarantees', 'safe', 'braking', 'of', 'the', 'wind', 'turbine', 'in', 'the', 'event', 'of', 'a', 'voltage', 'or', 'grid', 'failure', '.']","['n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'T', 'n']","['n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'T', 'n']"
"['1.5', 'Generator', 'The', 'generator', 'is', 'a', 'two-stage', ',', 'pole-changeable', 'asynchronous', 'machine', '.']","['n', 'B-T', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'n']","['n', 'B-T', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'T', 'T', 'T', 'n']"
"['Depending', 'on', 'wind', 'speed', ',', 'the', 'first', 'stage', 'supplies', 'up', 'to', '160', 'kW', 'and', 'the', 'second', 'up', 'to', '600', 'kW', '.', 'The', 'generator', 'is', 'of', 'protection', 'class', 'IP', '54', '.']","['n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n']","['n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n']"
"['Cooling', 'is', 'effected', 'by', 'forced-air', 'ventilation', '.']","['n', 'n', 'n', 'n', 'B-T', 'T', 'n']","['n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
"['Temperature', 'sensors', 'are', 'installed', 'both', 'on', 'the', 'bearings', 'and', 'in', 'the', 'windings', 'for', 'monitoring', 'the', 'machine', 'temperature', '.']","['B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n']","['B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n']"
"['Various', 'covers', ',', 'e.g.', 'on', 'the', 'fast', 'shaft', ',', 'make', 'it', 'impossible', 'to', 'come', 'into', 'contact', 'with', 'moving', 'parts', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['The', 'housing', 'of', 'the', 'generator', 'is', 'earthed', 'in', 'order', 'to', 'provide', 'equipotential', 'bonding', '.']","['n', 'B-T', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']","['n', 'B-T', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
"['The', 'generator', 'is', 'elastically', 'supported', 'on', 'the', 'machine', 'bed', 'by', 'noise', 'and', 'vibration-decoupling', 'elements', ',', 'for', 'the', 'sake', 'of', 'improved', 'noise', 'insulation', 'and', 'decoupling', '.']","['n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n']","['n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n']"
"['1.6', 'Yaw', 'System', 'The', 'nacelle', 'is', 'connected', 'to', 'the', 'tower', 'by', 'means', 'of', 'a', 'four-point', 'bearing', '.']","['n', 'B-T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']","['n', 'B-T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
"['Yawing', 'of', 'the', 'nacelle', 'is', 'achieved', 'by', 'means', 'of', 'two', 'electrical', 'servo', 'drives', '.']","['B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n']","['B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n']"
"['Hydraulic', 'brakes', 'serve', 'to', 'secure', 'the', 'nacelle', '.']","['B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'n']","['B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'n']"
"['In', 'the', 'case', 'of', 'grid', 'failure', 'the', 'brakes', 'are', 'active', '.']","['n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'n', 'n', 'n']"
"['An', 'electronic', 'wind-direction', 'sensor', 'system', 'with', 'the', 'corresponding', 'software', 'controls', 'the', 'switch-on', 'times', 'and', 'the', 'direction', 'of', 'rotation', 'of', 'the', 'motors', '.']","['n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n']","['n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n']"
"['It', 'also', 'operates', 'the', 'automatic', 'cable', 'untwisting', 'when', 'under', 'varying', 'wind', 'direction', 'the', 'plant', 'has', 'turned', 'repeatedly', 'in', 'one', 'direction', '.']","['n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Doc.-No.', ':']","['n', 'n']","['n', 'n']"
"['D-80.1-GP.SD.03-A-A-GB', '2002-09-10', 'page', '4', '/', '9', 'Technical', 'Description', 'REpower', '48', '/', '600', '1.7', 'Nacelle', 'The', 'nacelle', 'is', 'fitted', 'with', 'a', 'sound-proofed', 'GRP', 'covering', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n']"
"['In', 'order', 'to', 'provide', 'optimal', 'conditions', 'for', 'servicing', 'and', 'maintenance', ',', 'the', 'nacelle', 'is', 'of', 'sufficiently', 'large', 'dimension', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Maintenance', 'work', 'can', 'be', 'done', 'even', 'in', 'poor', 'weather', 'without', 'opening', 'the', 'nacelle', 'covering', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
"['Access', 'from', 'the', 'tower', 'into', 'the', 'nacelle', 'is', 'gained', 'via', 'a', 'hatch', 'in', 'the', 'basic', 'frame', '.']","['n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']","['n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
"['There', 'is', 'additionally', 'a', 'maintenance', 'platform', 'for', 'accessing', 'the', 'components', 'underneath', 'the', 'basic', 'frame', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
"['All', 'components', ',', 'as', 'for', 'example', 'the', 'azimuth', 'system', 'and', 'the', 'hydraulics', ',', 'can', 'be', 'operated', 'via', 'the', 'control', 'panels', 'of', 'the', 'nacelle', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'n']"
"['For', 'safety', 'there', 'is', 'an', '&quot;', 'emergency', 'button', '&quot;', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['1.8', 'Tower', 'The', 'tower', 'is', 'made', 'from', 'steel', 'piping', 'and', 'consists', 'of', 'three', 'segments', ',', 'regardless', 'of', 'the', 'hub', 'height', '.']","['n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n']","['n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n']"
"['In', 'accordance', 'with', 'regulations', 'there', 'are', 'various', 'assembly', 'platforms', 'in', 'the', 'tower', 'as', 'well', 'as', 'additional', 'landings', 'incorporated', 'into', 'the', 'ladder', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['An', 'internal', 'ladder', 'makes', 'it', 'possible', 'to', 'ascend', 'regardless', 'of', 'the', 'weather', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['The', 'power', 'cabinets', 'are', 'accommodated', 'in', 'the', 'bottom', 'of', 'the', 'tower', 'and', 'are', 'thus', 'protected', 'against', 'the', 'effects', 'of', 'weather', '.']","['n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['The', 'plant', 'can', 'be', 'completely', 'operated', 'from', 'here', '.']","['n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['For', 'safety', ',', 'an', '&quot;', 'emergency', 'button', '&quot;', 'is', 'provided', 'here', 'as', 'well', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['1.9', 'Corrosion', 'Protection', 'All', 'parts', 'of', 'the', 'plant', ',', 'from', 'the', 'tower', 'through', 'the', 'machine', 'bed', 'and', 'on', 'to', 'the', 'nacelle', 'covering', ',', 'are', 'protected', 'by', 'a', 'special', 'multiple', 'coating', 'against', 'corrosion', 'and', 'other', 'environmental', 'influences', '.']","['n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n']","['n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n']"
"['The', 'coating', 'system', 'complies', 'with', 'all', 'the', 'requirements', 'of', 'DIN', 'EN', 'ISO', '12944', '.']","['n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n']","['n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n']"
"['1.10', 'Lightning', 'Protection', 'The', 'rotor', 'blades', 'are', 'fitted', 'with', 'a', 'proven', 'lightning', 'protection', 'system', '.']","['n', 'B-T', 'T', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n']","['n', 'B-T', 'T', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n']"
"['Lightning', 'is', 'led', 'away', 'via', 'receptors', 'in', 'the', 'rotor', 'tips', 'and', 'the', '&quot;', 'tip', 'cables', '&quot;', 'connected', 'to', 'them', ',', 'which', 'control', 'the', 'blade', 'tips', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
"['The', 'lightning', 'is', 'transmitted', 'to', 'the', 'bearing', 'ring', 'via', 'slip-rings', 'and', 'air', 'gaps', 'on', 'the', 'main', 'shaft', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
"['From', 'there', ',', 'the', 'overvoltage', 'is', 'led', 'off', 'to', 'the', 'tower', 'and', 'finally', 'into', 'the', 'ground', 'via', 'foundation', 'earth', 'electrodes', 'and', 'deep', 'earth', 'electrodes', '.']","['n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'B-T', 'T', 'T', 'n']","['n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'B-T', 'T', 'T', 'n']"
"['Doc.-No.', ':']","['n', 'n']","['n', 'n']"
"['D-80.1-GP.SD.03-A-A-GB', '2002-09-10', 'page', '5', '/', '9', 'Technical', 'Description', 'REpower', '48', '/', '600', '1.11', 'Remote', 'Data', 'Monitoring', 'All', 'the', 'operational', 'data', 'for', 'the', 'wind', 'turbine', 'can', 'be', 'retrieved', 'over', 'a', 'telephone', 'connection', '(', 'fixed', 'ISDN', 'network', ')', 'using', 'a', 'modem', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n']"
"['The', 'remote', 'data', 'monitoring', 'software', 'is', 'supplied', 'when', 'the', 'wind', 'turbine', 'is', 'erected', '.']","['n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n']","['n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n']"
"['Some', 'of', 'the', 'most', 'important', 'operational', 'data', 'that', 'can', 'be', 'retrieved', 'via', 'remote', 'data', 'transmission', 'are', 'mentioned', 'below', ':', 'Momentary', 'electrical', 'power', 'of', 'generator', 'Rotor', 'and', 'generator', 'rotational', 'speed', 'Gearbox', 'and', 'bearing', 'temperatures', 'Hydraulic', 'pressures', '(', 'pitch', 'adjustment', 'of', 'the', 'blade', 'tips', ',', 'disk', 'brake', ',', 'etc', '.', ')']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'B-T', 'n', 'B-T', 'B-T', 'T', 'T', 'n', 'B-T', 'n', 'B-T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'B-T', 'n', 'B-T', 'B-T', 'T', 'T', 'n', 'B-T', 'n', 'B-T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n']"
"['Azimuth', 'angle', 'Momentary', 'wind', 'speed', 'and', 'direction', 'Statistics', ':', '-', 'daily', ',', 'monthly', 'and', 'annual', 'energy', 'production', 'figures', '-', 'fault', 'statistics', ',', 'and', 'much', 'else', '.']","['B-T', 'T', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['B-T', 'T', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Faults', 'can', 'be', 'detected', 'and', 'eliminated', 'using', 'these', 'operational', 'data', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['In', 'addition', ',', 'in', 'the', 'event', 'of', 'faults', 'in', 'plant', 'operation', ',', 'the', 'corresponding', 'error', 'message', 'is', 'sent', 'automatically', 'to', 'the', 'responsible', 'service', 'point', 'via', 'remote', 'data', 'monitoring', 'so', 'that', 'rectification', 'of', 'the', 'fault', 'is', 'organised', 'and', 'performed', 'without', 'delay', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Besides', 'the', 'fundamentally', 'low', 'liability', 'to', 'faults', 'of', 'the', 'type', '48', '/', '600', 'wind', 'power', 'plant', ',', 'this', 'automatic', 'fault', 'reporting', 'assists', 'in', 'attaining', 'high', 'availability', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
"['Doc.-No.', ':']","['n', 'n']","['n', 'n']"
"['D-80.1-GP.SD.03-A-A-GB', '2002-09-10', 'page', '6', '/', '9', 'Technical', 'Description', 'REpower', '48', '/', '600', '2', 'Technical', 'data', '3', '13.5', '20', '50', ',', '65', 'or', '75', '3', '48.4', 'glass', 'fibre', 'reinforced', 'plastic', '(', 'GRP', ')', '1840', 'upwind', '14', 'or', '21', '53', 'stall', '3-stage', 'planetary', '/', 'spur', 'gear', 'system', '72', '600', 'or', '160', '1523', 'or', '1010', 'pole-changeable', 'asynchronous', 'generator', 'IP', '54', '690', 'approx', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n']"
"['9.45', 'approx', '.']","['n', 'n', 'n']","['n', 'n', 'n']"
